years_since_introduction,release_date,pit_tag_id,lo_survival,median_survival,hi_survival
12,2006-08-07,91572056,0,0,0
12,2006-08-07,91573095,0,0,0
12,2006-08-07,91575537,0,0,0
12,2006-08-07,91582279,0,0,0
12,2006-08-07,91582868,0,0,0
12,2006-08-07,91601297,0,0,0
12,2006-08-07,118001058990,0,0,0
12,2006-08-07,900118001060333,0,0,0
13,2006-08-07,62374570,0,0,0
13,2006-08-07,80045534,0,0,0
13,2006-08-07,80045779,0,0,0
13,2006-08-07,80048769,0,0,0
13,2006-08-07,80052585,0,0,0
13,2006-08-07,80068126,0,0,0
13,2006-08-07,80374566,0,0,0
13,2006-08-07,90873349,0,0,0
13,2006-08-07,90891807,0,0,0
13,2006-08-07,91020125,0,0,0
13,2006-08-07,91021044,0,0,0
13,2006-08-07,91022277,0,0,0
13,2006-08-07,91034860,0,0,0
13,2006-08-07,91063878,0,0,0
13,2006-08-07,91066872,0,0,0
13,2006-08-07,91072047,0,0,0
13,2006-08-07,91094305,0,0,0
13,2006-08-07,91110803,0,0,0
13,2006-08-07,91120768,0,0,0
13,2006-08-07,91315561,0,0,0
13,2006-08-07,91318870,0,0,0
13,2006-08-07,91320558,0,0,0
13,2006-08-07,91336278,0,0,0
13,2006-08-07,91344771,0,0,0
13,2006-08-07,91346622,0,0,0
13,2006-08-07,91356306,0,0,0
13,2006-08-07,91356534,0,0,0
13,2006-08-07,91357564,0,0,0
13,2006-08-07,91515292,0,0,0
13,2006-08-07,91529336,0,0,0
13,2006-08-07,91530379,0,0,0
13,2006-08-07,91571769,0,0,0
13,2006-08-07,91572056,0,0,0
13,2006-08-07,91573095,0,0,0
13,2006-08-07,91575537,0,0,0
13,2006-08-07,91582279,0,0,0
13,2006-08-07,91582868,0,0,0
13,2006-08-07,91601297,0,0,0
13,2006-08-07,118001058990,0,0,0
13,2006-08-07,900118001060333,0,0,0
14,2006-08-07,62374570,0,0,0
14,2006-08-07,80045534,0,0,0
14,2006-08-07,80045779,0,0,0
14,2006-08-07,80048769,0,0,0
14,2006-08-07,80052585,0,0,0
14,2006-08-07,80068126,0,0,0
14,2006-08-07,80374566,0,0,0
14,2006-08-07,90873349,0,0,0
14,2006-08-07,90891807,0,0,0
14,2006-08-07,91020125,0,0,0
14,2006-08-07,91021044,0,0,0
14,2006-08-07,91022277,0,0,0
14,2006-08-07,91034860,0,0,0
14,2006-08-07,91063878,0,0,0
14,2006-08-07,91066872,0,0,0
14,2006-08-07,91072047,0,0,0
14,2006-08-07,91094305,0,0,0
14,2006-08-07,91110803,0,0,0
14,2006-08-07,91120768,0,0,0
14,2006-08-07,91315561,0,0,0
14,2006-08-07,91318870,0,0,0
14,2006-08-07,91320558,0,0,0
14,2006-08-07,91336278,0,0,0
14,2006-08-07,91344771,0,0,0
14,2006-08-07,91346622,0,0,0
14,2006-08-07,91356306,0,0,0
14,2006-08-07,91356534,0,0,0
14,2006-08-07,91357564,0,0,0
14,2006-08-07,91515292,0,0,0
14,2006-08-07,91529336,0,0,0
14,2006-08-07,91530379,0,0,0
14,2006-08-07,91571769,0,0,0
14,2006-08-07,91572056,0,0,0
14,2006-08-07,91573095,0,0,0
14,2006-08-07,91575537,0,0,0
14,2006-08-07,91582279,0,0,0
14,2006-08-07,91582868,0,0,0
14,2006-08-07,91601297,0,0,0
14,2006-08-07,118001058990,0,0,0
14,2006-08-07,900118001060333,0,0,0
15,2006-08-07,62374570,0,0,0
15,2006-08-07,80045534,0,0,0
15,2006-08-07,80045779,0,0,0
15,2006-08-07,80048769,0,0,0
15,2006-08-07,80052585,0,0,0
15,2006-08-07,80068126,0,0,0
15,2006-08-07,80374566,0,0,0
15,2006-08-07,90873349,0,0,0
15,2006-08-07,90891807,0,0,0
15,2006-08-07,91020125,0,0,0
15,2006-08-07,91021044,0,0,0
15,2006-08-07,91022277,0,0,0
15,2006-08-07,91034860,0,0,0
15,2006-08-07,91063878,0,0,0
15,2006-08-07,91066872,0,0,0
15,2006-08-07,91072047,0,0,0
15,2006-08-07,91094305,0,0,0
15,2006-08-07,91110803,0,0,0
15,2006-08-07,91120768,0,0,0
15,2006-08-07,91315561,0,0,0
15,2006-08-07,91318870,0,0,0
15,2006-08-07,91320558,0,0,0
15,2006-08-07,91336278,0,0,0
15,2006-08-07,91344771,0,0,0
15,2006-08-07,91346622,0,0,0
15,2006-08-07,91356306,0,0,0
15,2006-08-07,91356534,0,0,0
15,2006-08-07,91357564,0,0,0
15,2006-08-07,91515292,0,0,0
15,2006-08-07,91529336,0,0,0
15,2006-08-07,91530379,0,0,0
15,2006-08-07,91571769,0,0,0
15,2006-08-07,91572056,0,0,0
15,2006-08-07,91573095,0,0,0
15,2006-08-07,91575537,0,0,0
15,2006-08-07,91582279,0,0,0
15,2006-08-07,91582868,0,0,0
15,2006-08-07,91601297,0,0,0
15,2006-08-07,118001058990,0,0,0
15,2006-08-07,900118001060333,0,0,0
