site_id,survey_date,survey_type,primary_period,secondary_period
11009,2019-07-23,cmr,1,1
11009,2019-07-24,cmr,1,2
11009,2019-07-25,cmr,1,3
11009,2019-09-03,cmr,2,1
11009,2019-09-04,cmr,2,2
11009,2020-07-29,cmr,3,1
11009,2020-07-30,cmr,3,2
11009,2020-07-31,cmr,3,3
11009,2020-09-02,cmr,4,1
11009,2020-09-03,cmr,4,2
11009,2020-09-04,cmr,4,3
11009,2021-07-05,cmr,5,1
11009,2021-07-06,cmr,5,2
11009,2021-07-07,cmr,5,3
11009,2021-08-22,cmr,6,1
11009,2021-08-23,cmr,6,2
11009,2021-08-24,cmr,6,3
