site_id,survey_date,survey_type,primary_period,secondary_period
20276,2022-07-21,zoo_reintroduction,1,0
20276,2022-08-25,cmr,2,1
20276,2022-08-26,cmr,2,2
20276,2023-08-25,cmr,3,1
20276,2023-08-26,cmr,3,2
20276,2023-08-27,cmr,3,3
20276,2023-08-28,zoo_reintroduction,4,0
20276,2024-07-15,cmr,5,1
20276,2024-07-16,cmr,5,2
20276,2024-07-17,cmr,5,3
20276,2024-07-19,zoo_reintroduction,6,0
20276,2025-07-12,cmr,NA,1
20276,2025-07-13,cmr,NA,2
