site_id,type,release_date,pit_tag_id
50785,reintroduction,2020-07-16,982126056337113
50785,reintroduction,2020-07-16,982126056337114
50785,reintroduction,2020-07-16,982126056337115
50785,reintroduction,2020-07-16,982126056337116
50785,reintroduction,2020-07-16,982126056337117
50785,reintroduction,2020-07-16,982126056337119
50785,reintroduction,2020-07-16,982126056337122
50785,reintroduction,2020-07-16,982126056337125
50785,reintroduction,2020-07-16,982126056337126
50785,reintroduction,2020-07-16,982126056337128
50785,reintroduction,2020-07-16,982126056337131
50785,reintroduction,2020-07-16,982126056337132
50785,reintroduction,2020-07-16,982126056337134
50785,reintroduction,2020-07-16,982126056337137
50785,reintroduction,2020-07-16,982126056337138
50785,reintroduction,2020-07-16,982126056337139
50785,reintroduction,2020-07-16,982126056337140
50785,reintroduction,2020-07-16,982126056337141
50785,reintroduction,2020-07-16,982126056337142
50785,reintroduction,2020-07-16,982126056337143
50785,reintroduction,2021-06-18,982091062745642
50785,reintroduction,2021-06-18,982091062745644
50785,reintroduction,2021-06-18,982091062745645
50785,reintroduction,2021-06-18,982091062745648
50785,reintroduction,2021-06-18,982091062745649
50785,reintroduction,2021-06-18,982091062745651
50785,reintroduction,2021-06-18,982091062745652
50785,reintroduction,2021-06-18,982091062745662
50785,reintroduction,2021-06-18,982091062745667
50785,reintroduction,2021-06-18,982091062745668
50785,reintroduction,2021-06-18,982091062745669
50785,reintroduction,2021-06-18,982091062745672
50785,reintroduction,2021-06-18,982091062745673
50785,reintroduction,2021-06-18,982091062745682
50785,reintroduction,2021-06-18,982091062745684
50785,reintroduction,2021-06-18,982091062745686
50785,reintroduction,2021-06-18,982091062745688
50785,reintroduction,2021-06-18,982091062745691
50785,reintroduction,2021-06-18,982091062745692
50785,reintroduction,2021-06-18,982091062745696
50785,reintroduction,2021-06-18,982091062745704
50785,reintroduction,2021-06-18,982091062745705
50785,reintroduction,2021-06-18,982091062745709
50785,reintroduction,2021-06-18,982091062745711
50785,reintroduction,2021-06-18,982091062745712
50785,reintroduction,2021-06-18,982091062745718
50785,reintroduction,2021-06-18,982091062745719
50785,reintroduction,2021-06-18,982091062745720
50785,reintroduction,2021-06-18,982091062745724
50785,reintroduction,2021-06-18,982091062745725
50785,reintroduction,2021-06-18,982091062745728
50785,reintroduction,2021-06-18,982091062745730
50785,reintroduction,2021-06-18,982091062745731
50785,reintroduction,2021-06-18,982091062745732
50785,reintroduction,2021-06-18,982091062745733
50785,reintroduction,2021-06-18,982091062745734
50785,reintroduction,2021-06-18,982091062745736
50785,reintroduction,2021-06-18,982091062745738
50785,reintroduction,2021-06-18,982091062745740
50785,reintroduction,2021-06-18,982091062745745
50785,reintroduction,2021-06-18,982091062745754
50785,reintroduction,2021-06-18,982091062745756
50785,reintroduction,2021-06-18,982091062745763
50785,reintroduction,2021-06-18,982091062745766
50785,reintroduction,2021-06-18,982091062745771
50785,reintroduction,2021-06-18,982091062745773
50785,reintroduction,2021-06-18,982091062745775
50785,reintroduction,2021-06-18,982091062745779
50785,reintroduction,2021-06-18,982091062745781
50785,reintroduction,2021-06-18,982091062745784
50785,reintroduction,2021-06-18,982091062745787
50785,reintroduction,2021-06-18,982091062745793
50785,reintroduction,2021-06-18,982091062745794
50785,reintroduction,2021-06-18,982091062745804
50785,reintroduction,2021-06-18,982091062745805
50785,reintroduction,2021-06-18,982091062745806
50785,reintroduction,2021-06-18,982091062745808
50785,reintroduction,2021-06-18,982091062745809
50785,reintroduction,2021-06-18,982091062745812
50785,reintroduction,2021-06-18,982091062745813
50785,reintroduction,2021-06-18,982091062745814
50785,reintroduction,2021-06-18,982091062745815
50785,reintroduction,2021-06-18,982091062745816
50785,reintroduction,2021-06-18,982091062745820
50785,reintroduction,2021-06-18,982091062745823
50785,reintroduction,2021-06-18,982091062745825
50785,reintroduction,2021-06-18,982091062745827
50785,reintroduction,2021-06-18,982091062745829
50785,reintroduction,2021-06-18,982091062745830
50785,reintroduction,2021-06-18,982091062745831
50785,reintroduction,2021-06-18,982091062745832
50785,reintroduction,2021-06-18,982091062745833
50785,reintroduction,2021-06-18,982091062745835
50785,reintroduction,2021-06-18,982091062745841
50785,reintroduction,2021-06-18,982091062745961
50785,reintroduction,2021-06-18,982091062745987
50785,reintroduction,2021-06-18,982091062746015
