site_id,survey_date,survey_type,primary_period,secondary_period
10486,2020-08-13,cmr,1,1
10486,2020-08-14,cmr,1,2
10486,2020-08-15,cmr,1,3
10486,2021-07-05,cmr,2,1
10486,2021-07-06,cmr,2,2
10486,2021-08-25,cmr,3,1
10486,2021-08-26,cmr,3,2
10486,2021-08-27,cmr,3,3
